Date,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,Dividends,Stock Splits,Ticker,Capital Gains
2009-04-16 00:00:00-04:00,14.325207819234105,14.36313360470041,13.740062951873856,14.005545616149902,19463980,0.0,0.0,MRK,
2009-04-17 00:00:00-04:00,14.032635149583092,14.352298442633266,13.891767479210012,13.940529823303223,19709212,0.0,0.0,MRK,
2009-04-20 00:00:00-04:00,13.815913699111052,14.038051185475572,13.647955744077501,13.66420841217041,13786650,0.0,0.0,MRK,
2009-04-21 00:00:00-04:00,13.225352798680694,13.301205454563622,12.423487589521354,12.753986358642578,42417590,0.0,0.0,MRK,
2009-04-22 00:00:00-04:00,12.678134969621935,12.732315598238877,12.098409391260825,12.445160865783691,55546934,0.0,0.0,MRK,
2009-04-23 00:00:00-04:00,12.499341864459938,12.640209553623603,12.266366670718071,12.586030006408691,37293290,0.0,0.0,MRK,
2009-04-24 00:00:00-04:00,12.60769948508436,12.759403702729424,12.488502772574574,12.705223083496094,23124749,0.0,0.0,MRK,
2009-04-27 00:00:00-04:00,12.678134179883328,12.835256693477778,12.575193374536857,12.699806213378906,16986718,0.0,0.0,MRK,
2009-04-28 00:00:00-04:00,12.688965731589557,12.797325856312996,12.46141001117313,12.553516387939453,24059041,0.0,0.0,MRK,
2009-04-29 00:00:00-04:00,12.586025632332236,13.035719941655639,12.542681576421408,12.949031829833984,29254710,0.0,0.0,MRK,
2009-04-30 00:00:00-04:00,13.068225578845993,13.317454406301609,13.003209504249606,13.133241653442383,29434023,0.0,0.0,MRK,
2009-05-01 00:00:00-04:00,13.127822828141118,13.20909264053615,12.900266053828487,13.165748596191406,15816835,0.0,0.0,MRK,
2009-05-04 00:00:00-04:00,13.328290032852008,13.458322183563032,13.182004134053505,13.339126586914062,20048659,0.0,0.0,MRK,
2009-05-05 00:00:00-04:00,13.274112816484497,13.534177163064296,13.198260173895827,13.322874069213867,17891875,0.0,0.0,MRK,
2009-05-06 00:00:00-04:00,13.37164027593913,13.507090766412796,13.133247889228164,13.333714485168457,23711000,0.0,0.0,MRK,
2009-05-07 00:00:00-04:00,13.382473434778944,13.853839808894918,13.247022978720755,13.658791542053223,28997846,0.0,0.0,MRK,
2009-05-08 00:00:00-04:00,13.734642349606922,13.821330463439741,13.355382393091226,13.447488784790039,19570038,0.0,0.0,MRK,
2009-05-11 00:00:00-04:00,13.317455308810223,13.43665091214522,13.182004873470364,13.219930648803711,16962614,0.0,0.0,MRK,
2009-05-12 00:00:00-04:00,13.274109680317594,13.680459855092002,13.154913008127261,13.534173965454102,24452250,0.0,0.0,MRK,
2009-05-13 00:00:00-04:00,13.485415962275193,14.22226500626524,13.463743931569603,13.90802001953125,26484846,0.0,0.0,MRK,
2009-05-14 00:00:00-04:00,13.96220356725715,14.21684971072456,13.897187461499124,14.113907814025879,21327114,0.0,0.0,MRK,
2009-05-15 00:00:00-04:00,14.222260933550572,14.222260933550572,13.729222646937295,13.79965591430664,18947840,0.0,0.0,MRK,
2009-05-18 00:00:00-04:00,13.875507579557183,13.978449418041588,13.66420454308225,13.945941925048828,15679023,0.0,0.0,MRK,
2009-05-19 00:00:00-04:00,13.945948318196077,14.032635366917965,13.707554872938408,13.962202072143555,16363053,0.0,0.0,MRK,
2009-05-20 00:00:00-04:00,14.07597165623221,14.330618714752541,13.973030910434499,14.135570526123047,16231005,0.0,0.0,MRK,
2009-05-21 00:00:00-04:00,13.940529583464807,14.189757412531662,13.767153325677096,14.15183162689209,23725567,0.0,0.0,MRK,
2009-05-22 00:00:00-04:00,14.168083236200518,14.2764433809193,14.070559647456509,14.178919792175293,15340100,0.0,0.0,MRK,
2009-05-26 00:00:00-04:00,14.086815062067624,14.41189553461602,13.902603335793158,14.390223503112793,16681330,0.0,0.0,MRK,
2009-05-27 00:00:00-04:00,14.341463941533414,14.52025850684536,14.341463941533414,14.428152084350586,20609549,0.0,0.0,MRK,
2009-05-28 00:00:00-04:00,14.308952397381061,14.628614563190704,14.276443811482103,14.504000663757324,29002981,0.0,0.0,MRK,
2009-05-29 00:00:00-04:00,14.596106216737684,14.959113530702936,14.54734496159807,14.942858695983887,43884581,0.0,0.0,MRK,
2009-06-01 00:00:00-04:00,15.013293171005998,15.089144734878392,14.699049275954023,14.915769577026367,21212673,0.0,0.0,MRK,
2009-06-02 00:00:00-04:00,14.90492788367866,15.099976087422922,14.73696997898358,15.007869720458984,15295560,0.0,0.0,MRK,
2009-06-03 00:00:00-04:00,14.83991637330525,14.95911307592531,14.661121860878065,14.94827651977539,20421014,0.0,0.0,MRK,
2009-06-04 00:00:00-04:00,15.091111862291744,15.135061240165719,14.541744638867035,14.602174758911133,23123806,0.362595,0.0,MRK,
2009-06-05 00:00:00-04:00,14.684580556334273,14.777972160021015,14.074783217420427,14.32199764251709,26622763,0.0,0.0,MRK,
2009-06-08 00:00:00-04:00,14.206631239401544,14.382427650084557,13.997871148620318,14.245086669921875,18534299,0.0,0.0,MRK,
2009-06-09 00:00:00-04:00,14.245084243207044,14.354957667498027,14.030831340372197,14.129716873168945,12226702,0.0,0.0,MRK,
2009-06-10 00:00:00-04:00,14.23959628755778,14.3549637061269,13.959419212287694,14.058304786682129,13460198,0.0,0.0,MRK,
2009-06-11 00:00:00-04:00,14.11324015082185,14.596682257164177,14.11324015082185,14.387923240661621,17891037,0.0,0.0,MRK,
2009-06-12 00:00:00-04:00,14.349467404426045,14.871366029216716,14.107745808949986,14.327492713928223,31199170,0.0,0.0,MRK,
2009-06-15 00:00:00-04:00,14.190147503617563,14.283539086872935,13.618804622386373,13.712197303771973,28282586,0.0,0.0,MRK,
2009-06-16 00:00:00-04:00,13.73966916362372,13.844048662467799,13.38807413751273,13.421036720275879,28060305,0.0,0.0,MRK,
2009-06-17 00:00:00-04:00,13.432026769916048,13.723191745986556,13.421039971753581,13.607824325561523,24599704,0.0,0.0,MRK,
2009-06-18 00:00:00-04:00,13.734172949726103,14.234096770423273,13.66824889321229,14.091261863708496,21459058,0.0,0.0,MRK,
2009-06-19 00:00:00-04:00,14.234102249145508,14.580203404525179,14.17916606330415,14.234102249145508,27901009,0.0,0.0,MRK,
2009-06-22 00:00:00-04:00,14.140706851681706,14.140706851681706,13.816580476718258,13.833061218261719,19518790,0.0,0.0,MRK,
2009-06-23 00:00:00-04:00,13.88800165300258,14.00336907548495,13.734178789069675,13.794610023498535,14780782,0.0,0.0,MRK,
2009-06-24 00:00:00-04:00,13.816579446310946,14.102249272194504,13.76164218108925,13.981389045715332,15980742,0.0,0.0,MRK,
2009-06-25 00:00:00-04:00,14.003366059865613,14.61316343603302,13.838556433066003,14.596681594848633,21087332,0.0,0.0,MRK,
2009-06-26 00:00:00-04:00,14.547241432972974,14.865873935860172,14.470330555704948,14.83291244506836,23773356,0.0,0.0,MRK,
2009-06-29 00:00:00-04:00,14.86587066946818,15.354807761117392,14.76149117405455,15.299870491027832,23050026,0.0,0.0,MRK,
2009-06-30 00:00:00-04:00,15.29987455336285,15.409748024584498,14.992228833942233,15.360305786132812,22760254,0.0,0.0,MRK,
2009-07-01 00:00:00-04:00,15.437202389210483,15.503126410971012,15.25591215296632,15.409733772277832,16136475,0.0,0.0,MRK,
2009-07-02 00:00:00-04:00,15.23394712923504,15.376782051132404,14.8219209086298,14.83840274810791,15229012,0.0,0.0,MRK,
2009-07-06 00:00:00-04:00,14.816427401234344,15.38227531342308,14.70106002067119,15.321844100952148,24246214,0.0,0.0,MRK,
2009-07-07 00:00:00-04:00,15.299876226736222,15.596535180546136,15.118585802990514,15.173521995544434,23592995,0.0,0.0,MRK,
2009-07-08 00:00:00-04:00,15.321847090568415,15.67893609629979,15.233949424096238,15.404253005981445,22403515,0.0,0.0,MRK,
2009-07-09 00:00:00-04:00,15.250427870582731,15.327338728958907,14.60217403022584,14.83840274810791,28109980,0.0,0.0,MRK,
2009-07-10 00:00:00-04:00,14.777970392228108,14.827413710585041,14.426376512051945,14.530755996704102,18809294,0.0,0.0,MRK,
2009-07-13 00:00:00-04:00,14.514271663224173,14.777966733538793,14.354954953589662,14.734017372131348,16515222,0.0,0.0,MRK,
2009-07-14 00:00:00-04:00,14.777977482948522,15.003218398533058,13.761648584727475,14.92081356048584,14570763,0.0,0.0,MRK,
2009-07-15 00:00:00-04:00,15.019700905130723,15.250435796436069,14.734029814738529,15.222967147827148,21509886,0.0,0.0,MRK,
2009-07-16 00:00:00-04:00,15.211971280482775,15.38227482371641,15.135059329845767,15.310856819152832,13268938,0.0,0.0,MRK,
2009-07-17 00:00:00-04:00,15.288887715939438,15.310862410127186,15.058152877902714,15.206482887268066,11335273,0.0,0.0,MRK,
2009-07-20 00:00:00-04:00,15.244933293893173,15.38227536175079,15.074629744702737,15.349312782287598,11851098,0.0,0.0,MRK,
2009-07-21 00:00:00-04:00,15.783318358728648,16.3656483248967,15.70091352706757,16.28873634338379,27961059,0.0,0.0,MRK,
2009-07-22 00:00:00-04:00,16.24478378278142,16.513974018340292,16.079974151626555,16.17885971069336,19869451,0.0,0.0,MRK,
2009-07-23 00:00:00-04:00,16.21731638691397,16.832607773525815,16.189848845038217,16.61835479736328,26678517,0.0,0.0,MRK,
2009-07-24 00:00:00-04:00,16.62933438122034,17.063334064258303,16.44804298517103,17.024877548217773,26308678,0.0,0.0,MRK,
2009-07-27 00:00:00-04:00,17.096300459841988,17.12926194236153,16.71174397375176,16.904022216796875,21026758,0.0,0.0,MRK,
2009-07-28 00:00:00-04:00,16.871059297146825,16.980932733554912,16.354654695094013,16.49199676513672,23627265,0.0,0.0,MRK,
2009-07-29 00:00:00-04:00,16.486501716866307,16.557919720290755,16.211818693270427,16.409589767456055,16696736,0.0,0.0,MRK,
2009-07-30 00:00:00-04:00,16.596374580239377,17.013893596452927,16.415083153929874,16.44804573059082,24300290,0.0,0.0,MRK,
2009-07-31 00:00:00-04:00,16.590885015506604,16.799645127804677,16.431568232191044,16.48650550842285,16269362,0.0,0.0,MRK,
2009-08-03 00:00:00-04:00,16.728224378881507,16.73921117345712,16.332680007812392,16.49199676513672,16298286,0.0,0.0,MRK,
2009-08-04 00:00:00-04:00,16.55792290699814,16.629340924167572,16.195339972238365,16.393112182617188,16077892,0.0,0.0,MRK,
2009-08-05 00:00:00-04:00,16.409594825179326,16.579899516317788,16.118430972014586,16.266759872436523,13375100,0.0,0.0,MRK,
2009-08-06 00:00:00-04:00,16.30521688444508,16.30521688444508,16.06898919086831,16.129419326782227,11499494,0.0,0.0,MRK,
2009-08-07 00:00:00-04:00,16.321700499617883,16.75569939451389,16.178864419456875,16.535953521728516,13656278,0.0,0.0,MRK,
2009-08-10 00:00:00-04:00,16.64032345401006,17.030373827726553,16.541436825107144,16.810626983642578,19050963,0.0,0.0,MRK,
2009-08-11 00:00:00-04:00,16.73371701904277,16.90951561324028,16.56341456739071,16.66230010986328,11423829,0.0,0.0,MRK,
2009-08-12 00:00:00-04:00,16.667797713653826,17.02488563230016,16.481012284029962,16.887544631958008,12899518,0.0,0.0,MRK,
2009-08-13 00:00:00-04:00,16.88204424541535,17.019386291503906,15.761335389518358,17.019386291503906,14137939,0.0,0.0,MRK,
2009-08-14 00:00:00-04:00,17.030373084163283,17.079816396455996,16.76667688277576,17.019386291503906,16942178,0.0,0.0,MRK,
2009-08-17 00:00:00-04:00,16.810628035696222,17.222653119606733,16.777665457955614,16.96445083618164,19584290,0.0,0.0,MRK,
2009-08-18 00:00:00-04:00,16.95895816747929,16.95895816747929,16.64581969507603,16.87105941772461,12926032,0.0,0.0,MRK,
2009-08-19 00:00:00-04:00,16.843596259064505,17.535798544195735,16.72822884549907,17.294076919555664,21322294,0.0,0.0,MRK,
2009-08-20 00:00:00-04:00,17.38197189022368,17.38197189022368,17.0193900816358,17.217161178588867,16164562,0.0,0.0,MRK,
2009-08-21 00:00:00-04:00,17.387462531786518,17.975285058683905,17.27758911095849,17.887386322021484,21721372,0.0,0.0,MRK,
2009-08-24 00:00:00-04:00,18.123617547348093,18.12911149402701,17.750047841399283,17.854427337646484,14227229,0.0,0.0,MRK,
2009-08-25 00:00:00-04:00,18.079669825394177,18.156581791549076,17.854428972241934,18.10164451599121,20081566,0.0,0.0,MRK,
2009-08-26 00:00:00-04:00,18.030224687821566,18.11812344138973,17.837946438923822,17.95331382751465,10438080,0.0,0.0,MRK,
2009-08-27 00:00:00-04:00,17.909362716347516,18.129109578987144,17.695109799806467,18.05769157409668,10302154,0.0,0.0,MRK,
2009-08-28 00:00:00-04:00,18.08516698737265,18.08516698737265,17.645673097308077,17.75554656982422,12640452,0.0,0.0,MRK,
2009-08-31 00:00:00-04:00,17.728076418675403,17.958810142260727,17.66764628846623,17.815975189208984,13569294,0.0,0.0,MRK,
2009-09-01 00:00:00-04:00,17.7390664110855,17.87091348434155,17.392965235727747,17.46438217163086,16841465,0.0,0.0,MRK,
2009-09-02 00:00:00-04:00,17.442137292981435,17.458817420307884,17.097408363545625,17.130769729614258,14240853,0.362595,0.0,MRK,
2009-09-03 00:00:00-04:00,17.14188853947185,17.16412907853876,16.64703737879489,16.813840866088867,17347754,0.0,0.0,MRK,
2009-09-04 00:00:00-04:00,16.930599357191777,17.069602966308594,16.797156159179323,17.069602966308594,12744309,0.0,0.0,MRK,
2009-09-08 00:00:00-04:00,17.19748793402624,17.253089829289976,16.847199772677428,17.219728469848633,14400358,0.0,0.0,MRK,
2009-09-09 00:00:00-04:00,17.292008277502003,17.58113520621419,17.175245201514393,17.542213439941406,13018780,0.0,0.0,MRK,
2009-09-10 00:00:00-04:00,17.597819668000128,17.831344766151034,17.38653399689631,17.770183563232422,15584913,0.0,0.0,MRK,
2009-09-11 00:00:00-04:00,17.875833010959678,18.137159164829942,17.747950141374154,18.09267807006836,15100108,0.0,0.0,MRK,
2009-09-14 00:00:00-04:00,17.981466330361016,18.30951394185335,17.95922468407462,18.287273406982422,19285296,0.0,0.0,MRK,
2009-09-15 00:00:00-04:00,18.24835843978716,18.30396035339879,18.126036008106986,18.181636810302734,16012602,0.0,0.0,MRK,
2009-09-16 00:00:00-04:00,18.19831213512553,18.220553783830674,17.714580726931544,17.886945724487305,15582712,0.0,0.0,MRK,
2009-09-17 00:00:00-04:00,17.80910097369884,17.998146071798548,17.631176698506376,17.79798126220703,15921426,0.0,0.0,MRK,
2009-09-18 00:00:00-04:00,17.892511542534006,17.992594552499703,17.670106088628003,17.7257080078125,21274086,0.0,0.0,MRK,
2009-09-21 00:00:00-04:00,17.675653102891815,17.836897212588276,17.57001087022799,17.692333221435547,14210251,0.0,0.0,MRK,
2009-09-22 00:00:00-04:00,17.697903281980583,17.697903281980583,17.397656538810118,17.419897079467773,14417546,0.0,0.0,MRK,
2009-09-23 00:00:00-04:00,17.45325733474638,17.570020451053004,17.3253745038188,17.419897079467773,21497834,0.0,0.0,MRK,
2009-09-24 00:00:00-04:00,17.364294381947392,17.458816953295084,17.125208858611213,17.241971969604492,16095079,0.0,0.0,MRK,
2009-09-25 00:00:00-04:00,17.186370652838132,17.631181460969778,17.186370652838132,17.375415802001953,22122442,0.0,0.0,MRK,
2009-09-28 00:00:00-04:00,17.353172560427325,18.02594908085702,17.247530287794106,17.80910301208496,15006941,0.0,0.0,MRK,
2009-09-29 00:00:00-04:00,17.80353742497157,17.914740077371135,17.61449347159993,17.709014892578125,14767997,0.0,0.0,MRK,
2009-09-30 00:00:00-04:00,17.77574944495703,17.786869161901897,17.31981771048172,17.58670425415039,21388946,0.0,0.0,MRK,
2009-10-01 00:00:00-04:00,17.64786118890199,17.68122144094783,17.25309190833755,17.33649253845215,17994894,0.0,0.0,MRK,
2009-10-02 00:00:00-04:00,17.336491233341363,17.697900234652682,17.286450859039697,17.59781837463379,21461154,0.0,0.0,MRK,
2009-10-05 00:00:00-04:00,17.469934912660047,17.681220573778646,17.33649168819007,17.664539337158203,18305730,0.0,0.0,MRK,
2009-10-06 00:00:00-04:00,17.759060852241788,18.10378971751106,17.60893751141566,18.07598876953125,21649794,0.0,0.0,MRK,
2009-10-07 00:00:00-04:00,18.009266335070357,18.059307816855302,17.75906003756111,17.89806365966797,12144329,0.0,0.0,MRK,
2009-10-08 00:00:00-04:00,18.009268861213926,18.098231014014477,17.920306708413374,18.031509399414062,11952545,0.0,0.0,MRK,
2009-10-09 00:00:00-04:00,18.048186484015485,18.17050997921204,17.975905580606394,18.103788375854492,11900354,0.0,0.0,MRK,
2009-10-12 00:00:00-04:00,18.192759917470866,18.34288332477001,18.070436359045473,18.270601272583008,11445208,0.0,0.0,MRK,
2009-10-13 00:00:00-04:00,18.20387844473725,18.320641581188596,17.987033413767566,18.025955200195312,21154404,0.0,0.0,MRK,
2009-10-14 00:00:00-04:00,18.203871185742766,18.353995634780407,17.970346117376714,18.29283332824707,38314042,0.0,0.0,MRK,
2009-10-15 00:00:00-04:00,18.248353273201005,18.57084161344545,18.13715058887802,18.515239715576172,23478973,0.0,0.0,MRK,
2009-10-16 00:00:00-04:00,18.49856561075304,18.55972682918043,18.3206412579345,18.4652042388916,21300914,0.0,0.0,MRK,
2009-10-19 00:00:00-04:00,18.40959699793038,18.809925540392214,18.40959699793038,18.75432586669922,29333310,0.0,0.0,MRK,
2009-10-20 00:00:00-04:00,18.854408224158817,19.004533802168286,18.69872556798559,18.74876594543457,24308989,0.0,0.0,MRK,
2009-10-21 00:00:00-04:00,18.765446164329262,18.79324711510479,18.131591377424176,18.170513153076172,25395241,0.0,0.0,MRK,
2009-10-22 00:00:00-04:00,18.009267131682083,18.298394100517378,17.380971710013046,18.276153564453125,25450575,0.0,0.0,MRK,
2009-10-23 00:00:00-04:00,18.214994117419106,18.320636396015853,17.892505757809293,18.031509399414062,17948153,0.0,0.0,MRK,
2009-10-26 00:00:00-04:00,18.070427605572952,18.370675386144622,17.720139454418902,17.80354118347168,19226084,0.0,0.0,MRK,
2009-10-27 00:00:00-04:00,18.120471552214614,18.292835445411775,17.886946456820983,18.031509399414062,19670541,0.0,0.0,MRK,
2009-10-28 00:00:00-04:00,18.120471470604706,18.181632672525723,17.79242381148402,17.82022476196289,15802268,0.0,0.0,MRK,
2009-10-29 00:00:00-04:00,17.809099186553865,17.809099186553865,17.180804986391458,17.408769607543945,42898518,0.0,0.0,MRK,
2009-10-30 00:00:00-04:00,17.33092816202861,17.670095441304035,17.141883084411848,17.197484970092773,42406377,0.0,0.0,MRK,
2009-11-02 00:00:00-05:00,17.30313628358248,17.514422003872358,17.214174109021666,17.380977630615234,22417244,0.0,0.0,MRK,
2009-11-03 00:00:00-05:00,17.286447441399773,17.39208969259345,16.841636792778658,17.052921295166016,71181522,0.0,0.0,MRK,
2009-11-04 00:00:00-05:00,17.419896081078907,18.26503657763215,17.375415002312945,18.148273468017578,37948290,0.0,0.0,MRK,
2009-11-05 00:00:00-05:00,18.064873191782983,18.58752649763586,18.064873191782983,18.187196731567383,23830786,0.0,0.0,MRK,
2009-11-06 00:00:00-05:00,18.131593576503814,18.32063873100687,17.91474857926918,18.120473861694336,20797141,0.0,0.0,MRK,
2009-11-09 00:00:00-05:00,18.281713514068,18.620880846910335,18.181630548601706,18.587520599365234,30584098,0.0,0.0,MRK,
2009-11-10 00:00:00-05:00,18.632006015509866,18.759888846615265,18.531923026703375,18.687606811523438,16626520,0.0,0.0,MRK,
2009-11-11 00:00:00-05:00,18.754329986829273,18.765448590311866,18.41516034406839,18.470762252807617,18316210,0.0,0.0,MRK,
2009-11-12 00:00:00-05:00,18.37068169769103,18.60976725511128,18.27059869931017,18.33732032775879,14775542,0.0,0.0,MRK,
2009-11-13 00:00:00-05:00,18.515247838087326,18.626450571194184,18.348444294135067,18.40404510498047,15211930,0.0,0.0,MRK,
2009-11-16 00:00:00-05:00,18.893328591020907,19.099053832136484,18.637562976187127,18.79880714416504,26302180,0.0,0.0,MRK,
2009-11-17 00:00:00-05:00,18.793248709296,19.071256017802774,18.543043465338783,19.065696716308594,17354985,0.0,0.0,MRK,
2009-11-18 00:00:00-05:00,19.054571225717623,19.682865499667923,18.948928963370374,19.538301467895508,29544482,0.0,0.0,MRK,
2009-11-19 00:00:00-05:00,19.510504366346677,19.860793691709105,19.32702075182237,19.64394760131836,25142358,0.0,0.0,MRK,
2009-11-20 00:00:00-05:00,19.710671482579688,20.389008522385044,19.643948749777305,20.272245407104492,38112721,0.0,0.0,MRK,
2009-11-23 00:00:00-05:00,20.43349158795024,20.55025471457163,20.122123991237107,20.2500057220459,23842629,0.0,0.0,MRK,
2009-11-24 00:00:00-05:00,20.17216564973213,20.477973963622187,19.93863938177361,20.138805389404297,22260673,0.0,0.0,MRK,
2009-11-25 00:00:00-05:00,20.177725670569377,20.389010267334864,19.9942398067832,20.33340835571289,11693374,0.0,0.0,MRK,
2009-11-27 00:00:00-05:00,20.005361699526695,20.316729309234557,19.805195696155742,20.17772674560547,9402551,0.0,0.0,MRK,
2009-11-30 00:00:00-05:00,20.105442921442798,20.19996438960355,19.944198717120873,20.133241653442383,19246834,0.0,0.0,MRK,
2009-12-01 00:00:00-05:00,20.177733327186473,20.70038571539568,20.177733327186473,20.505781173706055,17421533,0.0,0.0,MRK,
2009-12-02 00:00:00-05:00,20.294484640514845,20.572491949320423,20.26668368735114,20.46129035949707,12601990,0.0,0.0,MRK,
2009-12-03 00:00:00-05:00,20.411250336818988,20.59473398351349,20.322288164573457,20.444610595703125,13639406,0.0,0.0,MRK,
2009-12-04 00:00:00-05:00,20.689253926880905,20.850498112673325,20.372324856490813,20.40568733215332,17412415,0.0,0.0,MRK,
2009-12-07 00:00:00-05:00,20.305604350828485,20.594730246750814,20.28336270038681,20.40568733215332,10448036,0.0,0.0,MRK,
2009-12-08 00:00:00-05:00,20.37788017262255,20.566925252460912,20.161034149617024,20.211076736450195,16286234,0.0,0.0,MRK,
2009-12-09 00:00:00-05:00,20.183281601617146,20.70037440310774,20.072077796946292,20.655893325805664,18611537,0.0,0.0,MRK,
2009-12-10 00:00:00-05:00,20.800453952897467,21.08402052638941,20.789335351340622,20.87273597717285,15336642,0.0,0.0,MRK,
2009-12-11 00:00:00-05:00,20.996313155896317,20.996313155896317,20.709846769814053,20.822185516357422,14402769,0.362595,0.0,MRK,
2009-12-14 00:00:00-05:00,20.934521912526836,21.2322227815753,20.934521912526836,21.21537208557129,12981262,0.0,0.0,MRK,
